Gene stable ID,Gene name,UniProtKB/Swiss-Prot ID
ENSG00000138764,CCNG2,
ENSG00000154305,MIA3,Q5JRA6
ENSG00000186310,NAP1L3,Q99457
ENSG00000151876,FBXO4,Q9UKT5
ENSG00000158062,UBXN11,
ENSG00000154914,USP43,
ENSG00000186310,NAP1L3,
ENSG00000157368,IL34,Q6ZMJ4
ENSG00000154305,MIA3,
ENSG00000234947,STK19,
ENSG00000100353,EIF3D,O15371
ENSG00000122512,PMS2,P54278
ENSG00000171551,ECEL1,O95672
ENSG00000137309,HMGA1,P17096
ENSG00000211456,SACM1L,
ENSG00000100030,MAPK1,P28482
ENSG00000143376,SNX27,Q96L92
ENSG00000179083,FAM133A,Q8N9E0
ENSG00000114779,ABHD14B,Q96IU4
ENSG00000100353,EIF3D,
ENSG00000147050,KDM6A,O15550
ENSG00000131944,C19orf40,
ENSG00000147050,KDM6A,
ENSG00000122512,PMS2,
ENSG00000188611,ASAH2,Q9NR71
ENSG00000188611,ASAH2,
ENSG00000130734,ATG4D,
ENSG00000231129,ABCF1,Q8NE71
ENSG00000119812,FAM98A,Q8NCA5
ENSG00000137309,HMGA1,
ENSG00000132849,INADL,Q8NI35
ENSG00000078142,PIK3C3,Q8NEB9
ENSG00000131944,C19orf40,Q9BTP7
ENSG00000231129,ABCF1,
ENSG00000078142,PIK3C3,
ENSG00000107175,CREB3,O43889
ENSG00000119812,FAM98A,
ENSG00000149480,MTA2,O94776
ENSG00000114779,ABHD14B,
ENSG00000166862,CACNG2,Q9Y698
ENSG00000257949,TEN1,Q86WV5
ENSG00000257949,TEN1,
ENSG00000206562,METTL6,Q8TCB7
ENSG00000211456,SACM1L,Q9NTJ5
ENSG00000149480,MTA2,
ENSG00000206562,METTL6,
ENSG00000176473,WDR25,Q64LD2
ENSG00000143797,MBOAT2,Q6ZWT7
ENSG00000066933,MYO9A,B2RTY4
ENSG00000135119,RNFT2,Q96EX2
ENSG00000104324,CPQ,Q9Y646
ENSG00000128886,ELL3,Q9HB65
ENSG00000180398,MCFD2,
ENSG00000143797,MBOAT2,
ENSG00000086758,HUWE1,
ENSG00000135119,RNFT2,
ENSG00000104324,CPQ,
ENSG00000066933,MYO9A,
ENSG00000132199,ENOSF1,Q7L5Y1
ENSG00000140992,PDPK1,O15530
ENSG00000131711,MAP1B,
ENSG00000130413,STK33,Q9BYT3
ENSG00000132199,ENOSF1,
ENSG00000176473,WDR25,
ENSG00000140992,PDPK1,
ENSG00000123191,ATP7B,P35670
ENSG00000147113,CXorf36,Q9H7Y0
ENSG00000130734,ATG4D,Q86TL0
ENSG00000132613,MTSS1L,Q765P7
ENSG00000078487,ZCWPW1,Q9H0M4
ENSG00000165682,CLEC1B,
ENSG00000132613,MTSS1L,
ENSG00000186854,TRABD2A,Q86V40
ENSG00000133710,SPINK5,Q9NQ38
ENSG00000128886,ELL3,
ENSG00000165682,CLEC1B,Q9P126
ENSG00000130413,STK33,
ENSG00000186063,AIDA,Q96BJ3
ENSG00000008130,NADK,O95544
ENSG00000123191,ATP7B,
ENSG00000186854,TRABD2A,
ENSG00000008130,NADK,
ENSG00000186063,AIDA,
ENSG00000100360,IFT27,Q9BW83
ENSG00000078487,ZCWPW1,
ENSG00000148308,GTF3C5,Q9Y5Q8
ENSG00000144597,EAF1,Q96JC9
ENSG00000148308,GTF3C5,
ENSG00000153140,CETN3,O15182
ENSG00000229524,BAG6,P46379
ENSG00000253710,ALG11,
ENSG00000144597,EAF1,
ENSG00000132849,INADL,
ENSG00000153140,CETN3,
ENSG00000150636,CCDC102B,
ENSG00000100360,IFT27,
ENSG00000168092,PAFAH1B2,P68402
ENSG00000267757,C19orf83,
ENSG00000133835,HSD17B4,P51659
ENSG00000131711,MAP1B,P46821
ENSG00000168092,PAFAH1B2,
ENSG00000229524,BAG6,
ENSG00000213030,CGB8,Q6NT52
ENSG00000213030,CGB8,P01233
ENSG00000253710,ALG11,Q2TAA5
ENSG00000147121,KRBOX4,Q5JUW0
ENSG00000213030,CGB8,
ENSG00000167394,ZNF668,
ENSG00000156234,CXCL13,O43927
ENSG00000137843,PAK6,
ENSG00000198131,ZNF544,
ENSG00000138303,ASCC1,Q8N9N2
ENSG00000227460,SYNGAP1,Q96PV0
ENSG00000253797,UTP14C,Q5TAP6
ENSG00000138115,CYP2C8,
ENSG00000167394,ZNF668,Q96K58
ENSG00000147121,KRBOX4,
ENSG00000138303,ASCC1,
ENSG00000227460,SYNGAP1,
ENSG00000089050,RBBP9,O75884
ENSG00000135116,HRK,O00198
ENSG00000240563,L1TD1,Q5T7N2
ENSG00000196337,CGB7,P01233
ENSG00000106305,AIMP2,Q13155
ENSG00000135116,HRK,
ENSG00000167977,KCTD5,Q9NXV2
ENSG00000198015,MRPL42,Q9Y6G3
ENSG00000137843,PAK6,Q9NQU5
ENSG00000198131,ZNF544,Q6NX49
ENSG00000106305,AIMP2,
ENSG00000150636,CCDC102B,Q68D86
ENSG00000138115,CYP2C8,P10632
ENSG00000196337,CGB7,
ENSG00000167977,KCTD5,
ENSG00000082701,GSK3B,P49841
ENSG00000133835,HSD17B4,
ENSG00000138175,ARL3,P36405
ENSG00000232748,ZNF668,
ENSG00000178209,PLEC,Q15149
ENSG00000100362,PVALB,P20472
ENSG00000231737,PPP1R10,Q96QC0
ENSG00000225950,NTF4,
ENSG00000197168,NEK5,
ENSG00000100362,PVALB,
ENSG00000225950,NTF4,P34130
ENSG00000198015,MRPL42,
ENSG00000264472,RP11-861L17.3,
ENSG00000121057,AKAP1,
ENSG00000231737,PPP1R10,
ENSG00000251192,ZNF674,Q2M3X9
ENSG00000075188,NUP37,Q8NFH4
ENSG00000256632,RP13-672B3.2,
ENSG00000167395,ZNF646,O15015
ENSG00000178209,PLEC,
ENSG00000167395,ZNF646,
ENSG00000075188,NUP37,
ENSG00000054690,PLEKHH1,Q9ULM0
ENSG00000197168,NEK5,Q6P3R8
ENSG00000010310,GIPR,P48546
ENSG00000104848,KCNA7,Q96RP8
ENSG00000010310,GIPR,
ENSG00000162819,BROX,Q5VW32
ENSG00000132854,KANK4,
ENSG00000172382,PRSS27,Q9BQR3
ENSG00000251192,ZNF674,
ENSG00000237344,PBX2,P40425
ENSG00000100034,PPM1F,P49593
ENSG00000162819,BROX,
ENSG00000100034,PPM1F,
ENSG00000154556,SORBS2,O94875
ENSG00000004142,POLDIP2,
ENSG00000241945,PWP2,Q15269
ENSG00000172382,PRSS27,
ENSG00000206052,DOK6,Q6PKX4
ENSG00000147202,DIAPH2,O60879
ENSG00000241945,PWP2,
ENSG00000147119,CHST7,Q9NS84
ENSG00000070610,GBA2,Q9HCG7
ENSG00000206052,DOK6,
ENSG00000070610,GBA2,
ENSG00000121057,AKAP1,Q92667
ENSG00000152214,RIT2,Q99578
ENSG00000237344,PBX2,
ENSG00000247077,PGAM5,Q96HS1
ENSG00000152214,RIT2,
ENSG00000054690,PLEKHH1,
ENSG00000100365,NCF4,
ENSG00000078369,GNB1,P62873
ENSG00000262560,RP11-296A16.1,
ENSG00000197520,FAM177B,
ENSG00000247077,PGAM5,
ENSG00000078369,GNB1,
ENSG00000112964,GHR,P10912
ENSG00000131941,RHPN2,Q8IUC4
ENSG00000147202,DIAPH2,
ENSG00000166986,MARS,
ENSG00000197520,FAM177B,A6PVY3
ENSG00000112964,GHR,
ENSG00000131941,RHPN2,
ENSG00000221990,C5orf55,Q8N2X6
ENSG00000226111,MRPS18B,Q9Y676
ENSG00000126351,THRA,
ENSG00000132854,KANK4,Q5T7N3
ENSG00000226111,MRPS18B,
ENSG00000259288,RP11-133K1.2,
ENSG00000159409,CELF3,Q5SZQ8
ENSG00000164099,PRSS12,P56730
ENSG00000196151,WDSUB1,Q8N9V3
ENSG00000176753,C15orf56,Q8N910
ENSG00000166986,MARS,P56192
ENSG00000176753,C15orf56,
ENSG00000169885,CALML6,Q8TD86
ENSG00000268927,FLJ00418,
ENSG00000005882,PDK2,Q15119
ENSG00000169885,CALML6,
ENSG00000138767,CNOT6L,Q96LI5
ENSG00000005882,PDK2,
ENSG00000138767,CNOT6L,
ENSG00000154309,DISP1,
ENSG00000187833,C2orf78,A6NCI8
ENSG00000196151,WDSUB1,
ENSG00000231122,FAM25E,A8MYX2
ENSG00000170835,CEL,
ENSG00000166436,TRIM66,
ENSG00000100365,NCF4,Q15080
ENSG00000170835,CEL,P19835
ENSG00000054983,GALC,
ENSG00000250506,CDK3,
ENSG00000178821,TMEM52,Q8NDY8
ENSG00000126351,THRA,P10827
ENSG00000107185,RGP1,Q92546
ENSG00000250506,CDK3,Q00526
ENSG00000065923,SLC9A7,Q96T83
ENSG00000154309,DISP1,Q96F81
ENSG00000159409,CELF3,
ENSG00000178821,TMEM52,
ENSG00000256861,RP11-512M8.5,
ENSG00000107185,RGP1,
ENSG00000103043,VAC14,
ENSG00000132872,SYT4,Q9H2B2
ENSG00000204657,OR2H2,O95918
ENSG00000136098,NEK3,
ENSG00000166436,TRIM66,O15016
ENSG00000132872,SYT4,
ENSG00000154556,SORBS2,
ENSG00000215183,MSMP,Q1L6U9
ENSG00000180543,TSPYL5,Q86VY4
ENSG00000149499,EML3,
ENSG00000101310,SEC23B,
ENSG00000145388,METTL14,Q9HCE5
ENSG00000163481,RNF25,Q96BH1
ENSG00000187554,TLR5,O60602
ENSG00000162607,USP1,
ENSG00000187554,TLR5,
ENSG00000145388,METTL14,
ENSG00000160221,C21orf33,P30042
ENSG00000125743,SNRPD2,P62316
ENSG00000180104,EXOC3,O60645
ENSG00000168172,HOOK3,Q86VS8
ENSG00000125743,SNRPD2,
ENSG00000102218,RP2,O75695
ENSG00000136098,NEK3,P51956
ENSG00000163481,RNF25,
ENSG00000180104,EXOC3,
ENSG00000160221,C21orf33,
ENSG00000140264,SERF2,P84101
ENSG00000156398,SFXN2,
ENSG00000104852,SNRNP70,P08621
ENSG00000204904,CXorf31,Q5VT33
ENSG00000060237,WNK1,
ENSG00000054983,GALC,P54803
ENSG00000206561,COLQ,Q9Y215
ENSG00000104852,SNRNP70,
ENSG00000168172,HOOK3,
ENSG00000149577,SIDT2,Q8NBJ9
ENSG00000140264,SERF2,
ENSG00000149577,SIDT2,
ENSG00000142609,C1orf222,
ENSG00000147649,MTDH,Q86UE4
ENSG00000156398,SFXN2,Q96NB2
ENSG00000147649,MTDH,
ENSG00000178796,RIIAD1,
ENSG00000206561,COLQ,
ENSG00000060237,WNK1,Q9H4A3
ENSG00000102221,JADE3,
ENSG00000139719,VPS33A,Q96AX1
ENSG00000178796,RIIAD1,A6NNX1
ENSG00000100368,CSF2RB,P32927
ENSG00000167978,SRRM2,Q9UQ35
ENSG00000167978,SRRM2,
ENSG00000136114,THSD1,Q9NS62
ENSG00000011478,QPCTL,Q9NXS2
ENSG00000139719,VPS33A,
ENSG00000129347,KRI1,Q8N9T8
ENSG00000162607,USP1,O94782
ENSG00000100368,CSF2RB,
ENSG00000186472,PCLO,Q9Y6V0
ENSG00000011478,QPCTL,
ENSG00000174989,FBXW8,Q8N3Y1
ENSG00000102221,JADE3,Q92613
ENSG00000136114,THSD1,
ENSG00000134516,DOCK2,Q92608
ENSG00000129347,KRI1,
ENSG00000240510,AL589765.1,
ENSG00000124356,STAMBP,O95630
ENSG00000086758,HUWE1,Q7Z6Z7
ENSG00000269417,AC022210.1,
ENSG00000150938,CRIM1,Q9NZV1
ENSG00000186472,PCLO,
ENSG00000204366,ZBTB12,Q9Y330
ENSG00000150938,CRIM1,
ENSG00000124356,STAMBP,
ENSG00000101310,SEC23B,Q15437
ENSG00000176105,YES1,
ENSG00000154310,TNIK,Q9UKE5
ENSG00000103043,VAC14,Q08AM6
ENSG00000176105,YES1,P07947
ENSG00000185264,TEX33,
ENSG00000104863,LIN7B,Q9HAP6
ENSG00000139874,SSTR1,P30872
ENSG00000134516,DOCK2,
ENSG00000142609,C1orf222,Q9C0B2
ENSG00000185264,TEX33,O43247
ENSG00000137841,PLCB2,
ENSG00000148429,USP6NL,
ENSG00000139220,PPFIA2,O75334
ENSG00000176435,CLEC14A,Q86T13
ENSG00000139220,PPFIA2,
ENSG00000034510,TMSB10,P63313
ENSG00000104863,LIN7B,
ENSG00000150637,CD226,
ENSG00000169288,MRPL1,Q9BYD6
ENSG00000148429,USP6NL,Q92738
ENSG00000151006,PRSS53,Q2L4Q9
ENSG00000100038,TOP3B,O95985
ENSG00000169288,MRPL1,
ENSG00000100038,TOP3B,
ENSG00000176915,ANKLE2,
ENSG00000256660,CLEC12B,Q2HXU8
ENSG00000143502,SUSD4,Q5VX71
ENSG00000141433,ADCYAP1,P18509
ENSG00000108556,CHRNE,Q04844
ENSG00000176915,ANKLE2,Q86XL3
ENSG00000166441,RPL27A,P46776
ENSG00000146242,TPBG,Q13641
ENSG00000143502,SUSD4,
ENSG00000150637,CD226,Q15762
ENSG00000176407,KCMF1,
ENSG00000149499,EML3,Q32P44
ENSG00000169442,CD52,P31358
ENSG00000255439,RP11-196G11.1,
ENSG00000128311,TST,Q16762
ENSG00000126368,NR1D1,P20393
ENSG00000166441,RPL27A,
ENSG00000256660,CLEC12B,
ENSG00000115415,STAT1,
ENSG00000267913,AP001055.1,
ENSG00000187730,GABRD,O14764
ENSG00000130988,RGN,Q15493
ENSG00000204655,MOG,Q16653
ENSG00000154310,TNIK,
ENSG00000125821,DTD1,Q8TEA8
ENSG00000206445,ATP6V1G2,O95670
ENSG00000205710,C17orf107,
ENSG00000128311,TST,
ENSG00000204655,MOG,
ENSG00000176407,KCMF1,Q9P0J7
ENSG00000197992,CLEC9A,Q6UXN8
ENSG00000159899,NPR2,P20594
ENSG00000205710,C17orf107,Q6ZR85
ENSG00000243649,CFB,
ENSG00000188234,AGAP4,Q96P64
ENSG00000167397,VKORC1,
ENSG00000149443,C20orf78,Q9BR46
ENSG00000136100,VPS36,Q86VN1
ENSG00000167549,CORO6,Q6QEF8
ENSG00000188234,AGAP4,
ENSG00000159899,NPR2,
ENSG00000132631,SCP2D1,Q9UJQ7
ENSG00000177051,FBXO46,Q6PJ61
ENSG00000104341,LAPTM4B,Q86VI4
ENSG00000177051,FBXO46,
ENSG00000069482,GAL,P22466
ENSG00000167549,CORO6,
ENSG00000104341,LAPTM4B,
ENSG00000120833,SOCS2,O14508
ENSG00000167397,VKORC1,Q9BQB6
ENSG00000178395,C1orf65,Q8N715
ENSG00000139131,YARS2,Q9Y2Z4
ENSG00000138430,OLA1,Q9NTK5
ENSG00000147123,NDUFB11,Q9NX14
ENSG00000166192,SENP8,Q96LD8
ENSG00000139131,YARS2,
ENSG00000248487,ABHD14A,
ENSG00000120833,SOCS2,
ENSG00000269545,CTD-3138B18.4,
ENSG00000206440,NFKBIL1,Q9UBC1
ENSG00000166192,SENP8,
ENSG00000185245,GP1BA,P07359
ENSG00000128309,MPST,P25325
ENSG00000135940,COX5B,P10606
ENSG00000237452,AC074212.3,
ENSG00000235658,ATAT1,Q5SQI0
ENSG00000160223,ICOSLG,O75144
ENSG00000248487,ABHD14A,Q9BUJ0
ENSG00000166796,LDHC,P07864
ENSG00000103363,TCEB2,Q15370
ENSG00000236515,ZBTB9,Q96C00
ENSG00000160223,ICOSLG,
ENSG00000083842,ZNF8,P17098
ENSG00000166796,LDHC,
ENSG00000143436,MRPL9,Q9BYD2
ENSG00000177045,SIX5,Q8N196
ENSG00000138430,OLA1,
ENSG00000176092,AIM1L,
ENSG00000188242,CTD-2228K2.5,
ENSG00000136108,CKAP2,
ENSG00000177045,SIX5,
ENSG00000203697,CAPN8,
ENSG00000103363,TCEB2,
ENSG00000273439,ZNF8,
ENSG00000128309,MPST,
ENSG00000076650,GPATCH1,Q9BRR8
ENSG00000267216,AC010642.1,
ENSG00000035928,RFC1,P35251
ENSG00000076650,GPATCH1,
ENSG00000137841,PLCB2,Q00722
ENSG00000100934,SEC23A,
ENSG00000182318,ZSCAN22,P10073
ENSG00000143436,MRPL9,
ENSG00000086232,EIF2AK1,Q9BQI3
ENSG00000160271,RALGDS,Q12967
ENSG00000159692,CTBP1,Q13363
ENSG00000086232,EIF2AK1,
ENSG00000221916,C19orf73,Q9NVV2
ENSG00000160271,RALGDS,
ENSG00000035928,RFC1,
ENSG00000176092,AIM1L,Q8N1P7
ENSG00000118420,UBE3D,Q7Z6J8
ENSG00000159692,CTBP1,
ENSG00000150048,CLEC1A,Q8NC01
ENSG00000150048,CLEC1A,
ENSG00000108528,SLC25A11,Q02978
ENSG00000173503,LTA,
ENSG00000198964,SGMS1,
ENSG00000136108,CKAP2,Q8WWK9
ENSG00000137098,SPAG8,Q99932
ENSG00000118420,UBE3D,
ENSG00000108528,SLC25A11,
ENSG00000137098,SPAG8,
ENSG00000243649,CFB,P00751
ENSG00000101574,METTL4,
ENSG00000198964,SGMS1,Q86VZ5
ENSG00000186577,C6orf1,Q86T20
ENSG00000100934,SEC23A,Q15436
ENSG00000136487,GH2,P01242
ENSG00000254673,RP11-598P20.5,
ENSG00000101574,METTL4,Q8N3J2
ENSG00000185052,SLC24A3,Q9HC58
ENSG00000186577,C6orf1,
ENSG00000167880,EVPL,
ENSG00000150961,SEC24D,O94855
ENSG00000203697,CAPN8,A6NHC0
ENSG00000188895,MSL1,Q68DK7
ENSG00000188895,MSL1,
ENSG00000152217,SETBP1,Q9Y6X0
ENSG00000168438,CDC40,O60508
ENSG00000100379,KCTD17,Q8N5Z5
ENSG00000206439,TNF,P01375
ENSG00000121410,A1BG,P04217
ENSG00000168438,CDC40,
ENSG00000100379,KCTD17,
ENSG00000176083,ZNF683,Q8IZ20
ENSG00000146834,MEPCE,Q7L2J0
ENSG00000121410,A1BG,
ENSG00000152217,SETBP1,
ENSG00000176083,ZNF683,
ENSG00000150961,SEC24D,
ENSG00000188996,HUS1B,Q8NHY5
ENSG00000103355,PRSS33,Q8NF86
ENSG00000174586,ZNF497,Q6ZNH5
ENSG00000138085,ATRAID,Q6UW56
ENSG00000103355,PRSS33,
ENSG00000143450,OAZ3,Q9UMX2
ENSG00000163918,RFC4,
ENSG00000143450,OAZ3,
ENSG00000237412,PRSS56,P0CW18
ENSG00000174586,ZNF497,
ENSG00000206437,LTB,Q06643
ENSG00000217075,AC007401.2,
ENSG00000176055,MBLAC2,Q68D91
ENSG00000142182,DNMT3L,
ENSG00000139675,HNRNPA1L2,Q32P51
ENSG00000152475,ZNF837,Q96EG3
ENSG00000103507,BCKDK,O14874
ENSG00000175318,GRAMD2,Q8IUY3
ENSG00000137133,HINT2,Q9BX68
ENSG00000131914,LIN28A,Q9H9Z2
ENSG00000163918,RFC4,P35249
ENSG00000138085,ATRAID,
ENSG00000167880,EVPL,Q92817
ENSG00000152284,TCF7L1,Q9HCS4
ENSG00000103507,BCKDK,
ENSG00000243989,ACY1,
ENSG00000152284,TCF7L1,
ENSG00000148288,GBGT1,Q8N5D6
ENSG00000004866,ST7,
ENSG00000151693,ASAP2,O43150
ENSG00000175318,GRAMD2,
ENSG00000162909,CAPN2,
ENSG00000067606,PRKCZ,Q05513
ENSG00000115415,STAT1,P42224
ENSG00000067606,PRKCZ,
ENSG00000142182,DNMT3L,Q9UJW3
ENSG00000243989,ACY1,Q03154
ENSG00000211637,IGLV4-69,
ENSG00000148288,GBGT1,
ENSG00000066230,SLC9A3,P48764
ENSG00000268628,AL121761.2,
ENSG00000066230,SLC9A3,
ENSG00000004866,ST7,Q9NRC1
ENSG00000171055,FEZ2,
ENSG00000176515,AL033381.1,
ENSG00000129355,CDKN2D,P55273
ENSG00000211638,IGLV8-61,
ENSG00000164379,FOXQ1,Q9C009
ENSG00000187260,WDR86,Q86TI4
ENSG00000007038,PRSS21,Q9Y6M0
ENSG00000203870,SMIM9,A6NGZ8
ENSG00000211639,IGLV4-60,
ENSG00000132874,SLC14A2,Q15849
ENSG00000135902,CHRND,
ENSG00000163817,SLC6A20,Q9NP91
ENSG00000187260,WDR86,
ENSG00000211640,IGLV6-57,
ENSG00000137273,FOXF2,Q12947
ENSG00000168522,FNTA,P49354
ENSG00000057294,PKP2,Q99959
ENSG00000211641,IGLV11-55,
ENSG00000083845,RPS5,P46782
ENSG00000083845,RPS5,
ENSG00000104936,DMPK,Q09013
ENSG00000132874,SLC14A2,
ENSG00000132561,MATN2,O00339
ENSG00000163817,SLC6A20,
ENSG00000168522,FNTA,
ENSG00000007038,PRSS21,
ENSG00000211642,IGLV10-54,
ENSG00000139287,TPH2,Q8IWU9
ENSG00000177380,PPFIA3,O75145
ENSG00000228267,C4B,P0C0L5
ENSG00000175040,CHST2,Q9Y4C5
ENSG00000149591,TAGLN,Q01995
ENSG00000177380,PPFIA3,
ENSG00000169575,VPREB1,P12018
ENSG00000171102,OBP2B,Q9NPH6
ENSG00000135902,CHRND,Q07001
ENSG00000104936,DMPK,
ENSG00000169575,VPREB1,
ENSG00000233164,C6orf136,Q5SQH8
ENSG00000149489,ROM1,
ENSG00000132561,MATN2,
ENSG00000171055,FEZ2,Q9UHY8
ENSG00000149591,TAGLN,
ENSG00000137103,TMEM8B,A6NDV4
ENSG00000233164,C6orf136,
ENSG00000132669,RIN2,Q8WYP3
ENSG00000149489,ROM1,Q03395
ENSG00000171102,OBP2B,
ENSG00000269855,AC012313.1,
ENSG00000129354,AP1M2,
ENSG00000206433,LST1,O00453
ENSG00000211643,IGLV5-52,
ENSG00000211644,IGLV1-51,
ENSG00000134962,KLB,Q86Z14
ENSG00000165416,SUGT1,Q9Y2Z0
ENSG00000162909,CAPN2,P17655
ENSG00000211645,IGLV1-50,
ENSG00000204086,RPA4,Q13156
ENSG00000132669,RIN2,
ENSG00000162078,ZG16B,Q96DA0
ENSG00000053328,METTL24,Q5JXM2
ENSG00000185010,F8,P00451
ENSG00000228267,C4B,
ENSG00000223350,IGLV9-49,
ENSG00000162078,ZG16B,
ENSG00000080986,NDC80,O14777
ENSG00000092200,RPGRIP1,
ENSG00000211647,IGLV5-48,
ENSG00000080986,NDC80,
ENSG00000165672,PRDX3,P30048
ENSG00000165416,SUGT1,
ENSG00000187045,TMPRSS6,Q8IU80
ENSG00000171574,ZNF584,Q8IVC4
ENSG00000206433,LST1,
ENSG00000171574,ZNF584,
ENSG00000187045,TMPRSS6,
ENSG00000211648,IGLV1-47,
ENSG00000176225,RTTN,Q86VV8
ENSG00000211649,IGLV7-46,
ENSG00000176225,RTTN,
ENSG00000148296,SURF6,O75683
ENSG00000092200,RPGRIP1,Q96KN7
ENSG00000163482,STK36,Q9NRP7
ENSG00000090316,MAEA,Q7L5Y9
ENSG00000211650,IGLV5-45,
ENSG00000090316,MAEA,
ENSG00000165672,PRDX3,
ENSG00000163482,STK36,
ENSG00000129354,AP1M2,Q9Y6Q5
ENSG00000211651,IGLV1-44,
ENSG00000183092,BEGAIN,Q9BUH8
ENSG00000115073,ACTR1B,P42025
ENSG00000169967,MAP3K2,Q9Y2U5
ENSG00000116641,DOCK7,
ENSG00000166800,LDHAL6A,Q6ZMR3
ENSG00000170381,SEMA3E,O15041
ENSG00000183092,BEGAIN,
ENSG00000211652,IGLV7-43,
ENSG00000169967,MAP3K2,
ENSG00000204930,FAM221B,A6H8Z2
ENSG00000165194,PCDH19,
ENSG00000181804,SLC9A9,Q8IVB4
ENSG00000169372,CRADD,
ENSG00000170381,SEMA3E,
ENSG00000136110,LECT1,O75829
ENSG00000203797,DDO,Q99489
ENSG00000113356,POLR3G,
ENSG00000005001,PRSS22,Q9GZN4
ENSG00000132749,MTL5,Q9Y4I5
ENSG00000203797,DDO,
ENSG00000169372,CRADD,P78560
ENSG00000092208,GEMIN2,O14893
ENSG00000211653,IGLV1-40,
ENSG00000054598,FOXC1,Q12948
ENSG00000005001,PRSS22,
ENSG00000181804,SLC9A9,
ENSG00000132749,MTL5,
ENSG00000204930,FAM221B,
ENSG00000211654,IGLV5-37,
ENSG00000165194,PCDH19,Q8TAB3
ENSG00000136110,LECT1,
ENSG00000211655,IGLV1-36,
ENSG00000092208,GEMIN2,
ENSG00000168828,OR13J1,Q8NGT2
ENSG00000182872,RBM10,P98175
ENSG00000141469,SLC14A1,Q13336
ENSG00000166295,ANAPC16,Q96DE5
ENSG00000196196,HRCT1,Q6UXD1
ENSG00000088992,TESC,Q96BS2
ENSG00000184544,DHRS7C,
ENSG00000148828,CT476828.1,
ENSG00000122718,OR2S2,Q9NQN1
ENSG00000100385,IL2RB,P14784
ENSG00000141469,SLC14A1,
ENSG00000157999,ANKRD61,A6NGH8
ENSG00000100385,IL2RB,
ENSG00000198477,ZNF280B,Q86YH2
ENSG00000127377,CRYGN,Q8WXF5
ENSG00000243641,OR13C7P,
ENSG00000184544,DHRS7C,A6NNS2
ENSG00000088992,TESC,
ENSG00000148297,MED22,Q15528
ENSG00000198865,CCDC152,Q4G0S7
ENSG00000113356,POLR3G,O15318
ENSG00000198865,CCDC152,
ENSG00000149541,B3GAT3,O94766
ENSG00000185900,POMK,
ENSG00000149541,B3GAT3,
ENSG00000233049,DHX16,
ENSG00000072657,TRHDE,Q9UKU6
ENSG00000072657,TRHDE,
ENSG00000169548,ZNF280A,P59817
ENSG00000185010,F8,
ENSG00000136099,PCDH8,O95206
ENSG00000162076,FLYWCH2,Q96CP2
ENSG00000185900,POMK,Q9H5K3
ENSG00000160224,AIRE,O43918
ENSG00000162076,FLYWCH2,
ENSG00000148297,MED22,
ENSG00000175697,GPR156,
ENSG00000160224,AIRE,
ENSG00000272325,NUDT3,O95989
ENSG00000131849,ZNF132,P52740
ENSG00000206430,NCR3,O14931
ENSG00000133466,C1QTNF6,Q9BXI9
ENSG00000004809,SLC22A16,
ENSG00000117682,DHDDS,
ENSG00000133466,C1QTNF6,
ENSG00000175697,GPR156,Q8NFN8
ENSG00000270800,RPS10-NUDT3,
ENSG00000233049,DHX16,O60231
ENSG00000004809,SLC22A16,Q86VW1
ENSG00000074319,TSG101,
ENSG00000116641,DOCK7,Q96N67
ENSG00000230778,ANKRD63,C9JTQ0
ENSG00000268488,AC018512.1,
ENSG00000196800,SPINK14,
ENSG00000206430,NCR3,
ENSG00000196800,SPINK14,Q6IE38
ENSG00000130779,CLIP1,
ENSG00000183473,SSTR3,P32745
ENSG00000249471,ZNF324B,Q6AW86
ENSG00000074319,TSG101,Q99816
ENSG00000214978,RP11-477N12.3,A8MUP6
ENSG00000249471,ZNF324B,
ENSG00000157423,HYDIN,Q4G0P3
ENSG00000102837,OLFM4,Q6UX06
ENSG00000178172,SPINK6,
ENSG00000103510,KAT8,Q9H7Z6
ENSG00000250722,SEPP1,P49908
ENSG00000157423,HYDIN,
ENSG00000130779,CLIP1,P30622
ENSG00000168490,PHYHIP,Q92561
ENSG00000122707,RECK,O95980
ENSG00000141298,SSH2,Q76I76
ENSG00000141298,SSH2,
ENSG00000124614,RPS10,
ENSG00000178172,SPINK6,Q6UWN8
ENSG00000229998,PPP1R18,Q6NYC8
ENSG00000184716,SERINC4,
ENSG00000168490,PHYHIP,
ENSG00000172243,CLEC7A,Q9BXN2
ENSG00000124733,MEA1,Q16626
ENSG00000250722,SEPP1,
ENSG00000204919,PRR20A,P86496
ENSG00000103510,KAT8,
ENSG00000163682,RPL9,P32969
ENSG00000117682,DHDDS,Q86SQ9
ENSG00000188549,C15orf52,Q6ZUT6
ENSG00000110090,CPT1A,P50416
ENSG00000196811,CHRNG,P07510
ENSG00000178685,PARP10,
ENSG00000185686,PRAME,P78395
ENSG00000163818,LZTFL1,Q9NQ48
ENSG00000196811,CHRNG,
ENSG00000178685,PARP10,Q53GL7
ENSG00000221944,TIGD1,Q96MW7
ENSG00000143514,TP53BP2,Q13625
ENSG00000163682,RPL9,
ENSG00000124614,RPS10,P46783
ENSG00000110090,CPT1A,
ENSG00000128340,RAC2,P15153
ENSG00000185686,PRAME,
ENSG00000206428,AIF1,P55008
ENSG00000188549,C15orf52,
