"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","group"
"query_1","TRUE","0.0227099679980931","80","14","3","0.214285714285714","0.0375","REAC:R-HSA-72202","REAC","Transport of Mature Transcript to Cytoplasm","10842","2507","REAC:R-HSA-72203","73"
"query_1","TRUE","0.00571632482213575","126","10","3","0.3","0.0238095238095238","WP:WP411","WP","mRNA processing","8286","337","WP:000000","73"
"query_1","TRUE","0.0233563028448987","50","10","2","0.2","0.04","WP:WP107","WP","Translation factors","8286","4","WP:000000","73"
"query_1","TRUE","0.0166316539316901","140","2","2","1","0.0142857142857143","GO:0045727","GO:BP","positive regulation of translation","21031","11965","c(""GO:0006412"", ""GO:0006417"", ""GO:0010628"", ""GO:0034250"", ""GO:0051247"")","74"
"query_1","TRUE","0.0234090956417776","166","2","2","1","0.0120481927710843","GO:0034250","GO:BP","positive regulation of amide metabolic process","21031","8815","c(""GO:0034248"", ""GO:0043603"", ""GO:0051173"")","74"
"query_1","TRUE","0.035946935476223","1","2","1","0.5","1","GO:1901254","GO:BP","positive regulation of intracellular transport of viral material","21031","21837","c(""GO:0075733"", ""GO:1901252"", ""GO:1903902"")","74"
"query_1","TRUE","0.0175585473199995","2","2","1","0.5","0.5","GO:1990812","GO:CC","growth cone filopodium","22097","4025","c(""GO:0030175"", ""GO:0030426"", ""GO:0043005"")","74"
"query_1","TRUE","0.0351155053076182","4","2","1","0.5","0.25","GO:0044326","GO:CC","dendritic spine neck","22097","2069","c(""GO:0043197"", ""GO:0110165"")","74"
"query_1","TRUE","0.0438933883017363","5","2","1","0.5","0.2","GO:1902737","GO:CC","dendritic filopodium","22097","3668","c(""GO:0030175"", ""GO:0030425"", ""GO:0043005"")","74"
"query_1","TRUE","0.0438933883017363","5","2","1","0.5","0.2","GO:0071598","GO:CC","neuronal ribonucleoprotein granule","22097","2745","c(""GO:0036464"", ""GO:0120111"")","74"
"query_1","TRUE","0.0024165399386365","113","2","2","1","0.0176991150442478","GO:0043022","GO:MF","ribosome binding","20212","5704","GO:0043021","74"
"query_1","TRUE","0.0040979598738161","147","2","2","1","0.0136054421768707","GO:0045182","GO:MF","translation regulator activity","20212","6074","GO:0003674","74"
"query_1","TRUE","0.00561593494588945","172","2","2","1","0.0116279069767442","GO:0043021","GO:MF","ribonucleoprotein complex binding","20212","5703","GO:0044877","74"
"query_1","TRUE","0.0231534160050026","3","2","1","0.5","0.333333333333333","GO:0033592","GO:MF","RNA strand annealing activity","20212","4606","c(""GO:0003727"", ""GO:0140666"")","74"
"query_1","TRUE","0.0424328147100429","120","1","1","1","0.00833333333333333","KEGG:04152","KEGG","AMPK signaling pathway","8484","286","KEGG:00000","74"
"query_1","TRUE","0.0094078583287226","6","1","1","1","0.166666666666667","REAC:R-HSA-5336415","REAC","Uptake and function of diphtheria toxin","10842","2550","REAC:R-HSA-5339562","74"
"query_1","TRUE","0.0125438111049647","8","1","1","1","0.125","REAC:R-HSA-5358493","REAC","Synthesis of diphthamide-EEF2","10842","2334","REAC:R-HSA-163841","74"
"query_1","TRUE","0.0266555985980458","17","1","1","1","0.0588235294117647","REAC:R-HSA-8876725","REAC","Protein methylation","10842","1764","REAC:R-HSA-597592","74"
"query_1","TRUE","0.0391994097030086","25","1","1","1","0.04","REAC:R-HSA-5339562","REAC","Uptake and actions of bacterial toxins","10842","2548","REAC:R-HSA-9824439","74"
"query_1","TRUE","0.0238841908704089","9","2","1","0.5","0.111111111111111","WP:WP4940","WP","15q11 2 copy number variation syndrome","8286","581","WP:000000","74"
"query_1","TRUE","0.0450927909026618","17","2","1","0.5","0.0588235294117647","WP:WP3947","WP","Serotonin and anxiety","8286","312","WP:000000","74"
"query_1","TRUE","0.0243239450841038","27","42","3","0.0714285714285714","0.111111111111111","GO:0016188","GO:BP","synaptic vesicle maturation","21031","5226","c(""GO:0016050"", ""GO:0021700"")","75"
"query_1","TRUE","1.10818134029505e-05","9864","42","36","0.857142857142857","0.00364963503649635","GO:0016020","GO:CC","membrane","22097","720","GO:0110165","75"
"query_1","TRUE","0.00121208303835032","3770","42","20","0.476190476190476","0.00530503978779841","GO:0031090","GO:CC","organelle membrane","22097","1045","c(""GO:0016020"", ""GO:0043227"")","75"
"query_1","TRUE","0.0164953004231152","1194","42","10","0.238095238095238","0.00837520938023451","GO:0005789","GO:CC","endoplasmic reticulum membrane","22097","354","c(""GO:0031090"", ""GO:0042175"", ""GO:0098827"")","75"
"query_1","TRUE","0.0172050982310091","1200","42","10","0.238095238095238","0.00833333333333333","GO:0098827","GO:CC","endoplasmic reticulum subcompartment","22097","3269","c(""GO:0005783"", ""GO:0031984"")","75"
"query_1","TRUE","0.0191697538568518","117","42","4","0.0952380952380952","0.0341880341880342","GO:0022626","GO:CC","cytosolic ribosome","22097","857","c(""GO:0005829"", ""GO:0005840"")","75"
"query_1","TRUE","0.0193599772967085","1217","42","10","0.238095238095238","0.00821692686935086","GO:0042175","GO:CC","nuclear outer membrane-endoplasmic reticulum membrane network","22097","1778","c(""GO:0012505"", ""GO:0016020"")","75"
"query_1","TRUE","0.0193970262347093","2055","42","13","0.30952380952381","0.00632603406326034","GO:0005783","GO:CC","endoplasmic reticulum","22097","348","c(""GO:0005737"", ""GO:0012505"", ""GO:0043231"")","75"
"query_1","TRUE","0.0255628156166201","126","42","4","0.0952380952380952","0.0317460317460317","GO:0140534","GO:CC","endoplasmic reticulum protein-containing complex","22097","3559","c(""GO:0005783"", ""GO:0032991"")","75"
"query_1","TRUE","0.0440432303374149","4777","42","20","0.476190476190476","0.00418672807201172","GO:0012505","GO:CC","endomembrane system","22097","687","GO:0110165","75"
"query_1","TRUE","0.0109881341682791","453","42","7","0.166666666666667","0.0154525386313466","GO:0022804","GO:MF","active transmembrane transporter activity","20212","3766","GO:0022857","75"
"query_1","TRUE","0.0340237118129486","734","42","8","0.19047619047619","0.0108991825613079","GO:0017111","GO:MF","ribonucleoside triphosphate phosphatase activity","20212","3149","GO:0016462","75"
"query_1","TRUE","0.0447054132116995","246","42","5","0.119047619047619","0.0203252032520325","GO:0022853","GO:MF","active monoatomic ion transmembrane transporter activity","20212","3789","c(""GO:0015075"", ""GO:0022804"")","75"
"query_1","TRUE","0.000155814965139532","699","32","12","0.375","0.0171673819742489","HPA:0461442","HPA","skin 1; fibrohistiocytic cells[≥Medium]","11019","653","HPA:0461441","75"
"query_1","TRUE","0.000202193618691656","716","32","12","0.375","0.0167597765363128","HPA:0461461","HPA","skin 1; langerhans cells[≥Low]","11019","661","HPA:0460000","75"
"query_1","TRUE","0.000205342400781661","578","32","11","0.34375","0.0190311418685121","HPA:0461462","HPA","skin 1; langerhans cells[≥Medium]","11019","662","HPA:0461461","75"
"query_1","TRUE","0.000211553852098793","719","32","12","0.375","0.0166898470097357","HPA:0470181","HPA","skin 2; cells in granular layer[≥Low]","11019","686","HPA:0470000","75"
"query_1","TRUE","0.00035323304926211","754","32","12","0.375","0.0159151193633952","HPA:0471392","HPA","skin 2; cells in basal layer[≥Medium]","11019","681","HPA:0471391","75"
"query_1","TRUE","0.000384632714000389","760","32","12","0.375","0.0157894736842105","HPA:0461411","HPA","skin 1; cells in spinous layer[≥Low]","11019","637","HPA:0460000","75"
"query_1","TRUE","0.000541845154311697","637","32","11","0.34375","0.0172684458398744","HPA:0461392","HPA","skin 1; cells in basal layer[≥Medium]","11019","629","HPA:0461391","75"
"query_1","TRUE","0.000567693304677706","640","32","11","0.34375","0.0171875","HPA:0470672","HPA","skin 2; melanocytes[≥Medium]","11019","717","HPA:0470671","75"
"query_1","TRUE","0.000574410484348486","789","32","12","0.375","0.0152091254752852","HPA:0471461","HPA","skin 2; langerhans cells[≥Low]","11019","710","HPA:0470000","75"
"query_1","TRUE","0.000793084406302903","662","32","11","0.34375","0.0166163141993958","HPA:0471462","HPA","skin 2; langerhans cells[≥Medium]","11019","711","HPA:0471461","75"
"query_1","TRUE","0.00107868371121696","683","32","11","0.34375","0.0161054172767204","HPA:0471412","HPA","skin 2; cells in spinous layer[≥Medium]","11019","690","HPA:0471411","75"
"query_1","TRUE","0.0015990766689369","711","32","11","0.34375","0.0154711673699015","HPA:0460181","HPA","skin 1; cells in granular layer[≥Low]","11019","634","HPA:0460000","75"
"query_1","TRUE","0.00162118315529676","712","32","11","0.34375","0.0154494382022472","HPA:0461471","HPA","skin 1; lymphocytes[≥Low]","11019","664","HPA:0460000","75"
"query_1","TRUE","0.00163835515574498","871","32","12","0.375","0.0137772675086108","HPA:0471411","HPA","skin 2; cells in spinous layer[≥Low]","11019","689","HPA:0470000","75"
"query_1","TRUE","0.00184713997846101","881","32","12","0.375","0.0136208853575482","HPA:0461391","HPA","skin 1; cells in basal layer[≥Low]","11019","628","HPA:0460000","75"
"query_1","TRUE","0.00190828532724777","724","32","11","0.34375","0.0151933701657459","HPA:0470671","HPA","skin 2; melanocytes[≥Low]","11019","716","HPA:0470000","75"
"query_1","TRUE","0.00193706238261618","885","32","12","0.375","0.0135593220338983","HPA:0461441","HPA","skin 1; fibrohistiocytic cells[≥Low]","11019","652","HPA:0460000","75"
"query_1","TRUE","0.00200703544025565","888","32","12","0.375","0.0135135135135135","HPA:0470201","HPA","skin 2; endothelial cells[≥Low]","11019","695","HPA:0470000","75"
"query_1","TRUE","0.00228647848924118","456","32","9","0.28125","0.0197368421052632","HPA:0471473","HPA","skin 2; lymphocytes[High]","11019","715","HPA:0471472","75"
"query_1","TRUE","0.00236963686897597","592","32","10","0.3125","0.0168918918918919","HPA:0461412","HPA","skin 1; cells in spinous layer[≥Medium]","11019","638","HPA:0461411","75"
"query_1","TRUE","0.00346363420311205","357","32","8","0.25","0.0224089635854342","HPA:0470673","HPA","skin 2; melanocytes[High]","11019","718","HPA:0470672","75"
"query_1","TRUE","0.00381722952155191","2728","32","20","0.625","0.00733137829912024","HPA:0500652","HPA","soft tissue 1; fibroblasts[≥Medium]","11019","756","HPA:0500651","75"
"query_1","TRUE","0.00461778081187024","962","32","12","0.375","0.0124740124740125","HPA:0471391","HPA","skin 2; cells in basal layer[≥Low]","11019","680","HPA:0470000","75"
"query_1","TRUE","0.00512992325236099","802","32","11","0.34375","0.013715710723192","HPA:0471471","HPA","skin 2; lymphocytes[≥Low]","11019","713","HPA:0470000","75"
"query_1","TRUE","0.00522503892848274","647","32","10","0.3125","0.0154559505409583","HPA:0471472","HPA","skin 2; lymphocytes[≥Medium]","11019","714","HPA:0471471","75"
"query_1","TRUE","0.00567609350789003","176","32","6","0.1875","0.0340909090909091","HPA:0401333","HPA","rectum; mucosal lymphoid cells[High]","11019","570","HPA:0401332","75"
"query_1","TRUE","0.00736960042567768","833","32","11","0.34375","0.0132052821128451","HPA:0471442","HPA","skin 2; fibrohistiocytic cells[≥Medium]","11019","705","HPA:0471441","75"
"query_1","TRUE","0.00807103577700029","841","32","11","0.34375","0.0130796670630202","HPA:0460201","HPA","skin 1; endothelial cells[≥Low]","11019","643","HPA:0460000","75"
"query_1","TRUE","0.008513050003854","1021","32","12","0.375","0.0117531831537708","HPA:0471441","HPA","skin 2; fibrohistiocytic cells[≥Low]","11019","704","HPA:0470000","75"
"query_1","TRUE","0.00920285167626391","408","32","8","0.25","0.0196078431372549","HPA:0461443","HPA","skin 1; fibrohistiocytic cells[High]","11019","654","HPA:0461442","75"
"query_1","TRUE","0.00932748923217387","192","32","6","0.1875","0.03125","HPA:0471492","HPA","skin 2; vascular mural cells[≥Medium]","11019","723","HPA:0471491","75"
"query_1","TRUE","0.010305356975228","296","32","7","0.21875","0.0236486486486486","HPA:0471393","HPA","skin 2; cells in basal layer[High]","11019","682","HPA:0471392","75"
"query_1","TRUE","0.0117096696902485","558","32","9","0.28125","0.0161290322580645","HPA:0460182","HPA","skin 1; cells in granular layer[≥Medium]","11019","635","HPA:0460181","75"
"query_1","TRUE","0.0189833196069545","593","32","9","0.28125","0.015177065767285","HPA:0460202","HPA","skin 1; endothelial cells[≥Medium]","11019","644","HPA:0460201","75"
"query_1","TRUE","0.0244459714689261","1333","32","13","0.40625","0.00975243810952738","HPA:0170053","HPA","endometrium 2; glandular cells[High]","11019","319","HPA:0170052","75"
"query_1","TRUE","0.0327789178398569","240","32","6","0.1875","0.025","HPA:0471491","HPA","skin 2; vascular mural cells[≥Low]","11019","722","HPA:0470000","75"
"query_1","TRUE","0.033314952708379","637","32","9","0.28125","0.0141287284144427","HPA:0470202","HPA","skin 2; endothelial cells[≥Medium]","11019","696","HPA:0470201","75"
"query_1","TRUE","0.0412231516706348","6942","32","30","0.9375","0.00432152117545376","HPA:0350471","HPA","pancreas; exocrine glandular cells[≥Low]","11019","500","HPA:0350000","75"
"query_1","TRUE","0.0443703965634518","155","32","5","0.15625","0.032258064516129","HPA:0131333","HPA","colon; mucosal lymphoid cells[High]","11019","239","HPA:0131332","75"
"query_1","TRUE","0.0491792696856937","4142","32","23","0.71875","0.0055528730082086","HPA:0250121","HPA","hippocampus; glial cells[≥Low]","11019","382","HPA:0250000","75"
"query_1","TRUE","0.000156652048736672","147","23","6","0.260869565217391","0.0408163265306122","KEGG:04145","KEGG","Phagosome","8484","281","KEGG:00000","75"
"query_1","TRUE","0.0254302031526195","50","23","3","0.130434782608696","0.06","KEGG:05110","KEGG","Vibrio cholerae infection","8484","424","KEGG:00000","75"
"query_1","TRUE","5.9811946108508e-05","780","28","12","0.428571428571429","0.0153846153846154","REAC:R-HSA-2262752","REAC","Cellular responses to stress","10842","332","REAC:R-HSA-8953897","75"
"query_1","TRUE","7.26662652039729e-05","794","28","12","0.428571428571429","0.0151133501259446","REAC:R-HSA-8953897","REAC","Cellular responses to stimuli","10842","331","REAC:0000000","75"
"query_1","TRUE","0.00297730745293682","113","28","5","0.178571428571429","0.0442477876106195","REAC:R-HSA-1799339","REAC","SRP-dependent cotranslational protein targeting to membrane","10842","2089","REAC:R-HSA-72766","75"
"query_1","TRUE","0.0146220926837329","157","28","5","0.178571428571429","0.0318471337579618","REAC:R-HSA-9711097","REAC","Cellular response to starvation","10842","330","REAC:R-HSA-2262752","75"
"query_1","TRUE","0.0254477528443369","90","28","4","0.142857142857143","0.0444444444444444","REAC:R-HSA-156902","REAC","Peptide chain elongation","10842","1673","REAC:R-HSA-156842","75"
"query_1","TRUE","0.0270013189757574","292","28","6","0.214285714285714","0.0205479452054795","REAC:R-HSA-72766","REAC","Translation","10842","2488","REAC:R-HSA-392499","75"
"query_1","TRUE","0.0301560568894601","94","28","4","0.142857142857143","0.0425531914893617","REAC:R-HSA-156842","REAC","Eukaryotic Translation Elongation","10842","840","REAC:R-HSA-72766","75"
"query_1","TRUE","0.0368449851277691","37","28","3","0.107142857142857","0.0810810810810811","REAC:R-HSA-9735869","REAC","SARS-CoV-1 modulates host translation machinery","10842","2049","REAC:R-HSA-9692914","75"
"query_1","TRUE","0.0384568830035004","999","28","10","0.357142857142857","0.01001001001001","REAC:R-HSA-5663205","REAC","Infectious disease","10842","1149","REAC:R-HSA-1643685","75"
"query_1","TRUE","0.0422866611352033","809","28","9","0.321428571428571","0.0111248454882571","REAC:R-HSA-9824446","REAC","Viral Infection Pathways","10842","2569","REAC:R-HSA-5663205","75"
"query_1","TRUE","0.00780948119674694","30","6","2","0.333333333333333","0.0666666666666667","CORUM:315","CORUM","28S ribosomal subunit, mitochondrial","3383","190","CORUM:0000000","76"
"query_1","TRUE","0.0495500245835833","4","6","1","0.166666666666667","0.25","CORUM:6984","CORUM","ProTalpha C2 complex","3383","2499","CORUM:0000000","76"
"query_1","TRUE","0.0466171715627062","33","18","2","0.111111111111111","0.0606060606060606","GO:0000314","GO:CC","organellar small ribosomal subunit","22097","50","c(""GO:0000313"", ""GO:0015935"")","76"
"query_1","TRUE","0.0466171715627062","33","18","2","0.111111111111111","0.0606060606060606","GO:0005763","GO:CC","mitochondrial small ribosomal subunit","22097","331","c(""GO:0000314"", ""GO:0005761"", ""GO:0098798"")","76"
"query_1","TRUE","0.0160196961774622","87","14","3","0.214285714285714","0.0344827586206897","REAC:R-HSA-5389840","REAC","Mitochondrial translation elongation","10842","1428","REAC:R-HSA-5368287","76"
"query_1","TRUE","0.0160196961774622","87","14","3","0.214285714285714","0.0344827586206897","REAC:R-HSA-5368286","REAC","Mitochondrial translation initiation","10842","1429","REAC:R-HSA-5368287","76"
"query_1","TRUE","0.0160196961774622","87","14","3","0.214285714285714","0.0344827586206897","REAC:R-HSA-5419276","REAC","Mitochondrial translation termination","10842","1430","REAC:R-HSA-5368287","76"
